description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pastel de Jamón OTTO KUNZ Paquete 150g,OTTO KUNZ,S/ 6.80,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,150.0,g,Pastel de Jamón OTTO KUNZ Paquete,6.8
Chifles Salados CRICKETS Bolsa 500g,CRICKET S,S/ 21.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,500.0,g,Chifles Salados CRICKETS Bolsa,21.9
Chifle Salado CRICKETS Sabor Leche de Tigre Bolsa 150g,CRICKET S,S/ 8.50,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,150.0,g,Chifle Salado CRICKETS Sabor Leche de Tigre Bolsa,8.5
Chifles Salados CRICKETS Bolsa 250g,CRICKET S,S/ 11.20,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,250.0,g,Chifles Salados CRICKETS Bolsa,11.2
Pistacho Tostado y Salado WONDERFUL Bolsa 227g,WONDERFUL,S/ 45.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,227.0,g,Pistacho Tostado y Salado WONDERFUL Bolsa,45.9
Piqueo VILLA NATURA Chifles salados Bolsa 150Gr,VILLA NATURA,S/ 5.00,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,150.0,g,Piqueo VILLA NATURA Chifles salados Bolsa r,5.0
Maní KARINTO Engalletado Salado Bolsa 200g,KARINTO,S/ 7.99,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,200.0,g,Maní KARINTO Engalletado Salado Bolsa,7.99
Min Pao Salado DELIFREEZE Bolsa 12 un,DELIFREEZE,S/ 19.89,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,12.0,un,Min Pao Salado DELIFREEZE Bolsa,19.89
Chifles KARINTO Salado Bolsa 150g,KARINTO,S/ 9.30,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,150.0,g,Chifles KARINTO Salado Bolsa,9.3
Piqueo BELL'S Maní salado Bolsa 180Gr,BELL'S,S/ 4.30,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,180.0,g,Piqueo BELL'S Maní salado Bolsa r,4.3
Velas Premium de Cumpleaños Rayadas Pastel MARSHALL & MASON x6un,MARSHALL & MASON,S/ 9.95,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,6.0,un,Velas Premium de Cumpleaños Rayadas Pastel MARSHALL & MASON x,9.95
Piqueo BELL'S Chifles salados Bolsa 220Gr,BELL'S,S/ 7.50,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,220.0,g,Piqueo BELL'S Chifles salados Bolsa r,7.5
Piqueo BELL'S Maní Frito Salado Táper 140g,BELL'S,S/ 4.40,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,140.0,g,Piqueo BELL'S Maní Frito Salado Táper,4.4
Pistachos WONDERFUL Tostados y Salados Bolsa 35g,VALLEALTO,S/ 10.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,35.0,g,Pistachos WONDERFUL Tostados y Salados Bolsa,10.9
Resaltadores CLASS&WORK JP9913AG Pastel Caja 2un,CLASS & WORK,S/ 5.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,2.0,un,Resaltadores CLASS&WORK JP9913AG Pastel Caja,5.9
Piqueo BELL'S Chifles Salados Táper 100g,BELL'S,S/ 3.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,100.0,g,Piqueo BELL'S Chifles Salados Táper,3.9
Piqueo BELL'S Chifles salados Bolsa 125Gr,BELL'S,S/ 4.70,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,125.0,g,Piqueo BELL'S Chifles salados Bolsa r,4.7
Cacahuates Salados SALYSOL Lata 250g,SALYSOL,S/ 10.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,250.0,g,Cacahuates Salados SALYSOL Lata,10.9
Marcador ARTESCO Dual Brush Pastel Blíster 6un,ARTESCO,S/ 11.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,6.0,un,Marcador ARTESCO Dual Brush Pastel Blíster,11.9
Set de Tápers VIVA HOME Tapa Pastel 3un,VIVA HOME,S/ 10.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,3.0,un,Set de Tápers VIVA HOME Tapa Pastel,10.9
Pumones ARTESCO Glitter Pastel Caja 6un,ARTESCO,S/ 13.20,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,6.0,un,Pumones ARTESCO Glitter Pastel Caja,13.2
Set de Témperas LAYCONSA Puppy Pastel Paquete 6un,LAYCONSA,S/ 7.60,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,6.0,un,Set de Témperas LAYCONSA Puppy Pastel Paquete,7.6
Maní KARINTO Engalletado Salado Bolsa 100g,KARINTO,S/ 4.20,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,100.0,g,Maní KARINTO Engalletado Salado Bolsa,4.2
Papel Higiénico SUAVE Premium Paquete 12un,SUAVE,S/ 18.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,12.0,un,Papel Higiénico SUAVE Premium Paquete,18.9
Papel Toalla BOREAL Megarollo Paquete 4un,BOREAL,S/ 9.50,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,4.0,un,Papel Toalla BOREAL Megarollo Paquete,9.5
Papel Toalla BOREAL Megarollo Paquete 2un,BOREAL,S/ 4.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,2.0,un,Papel Toalla BOREAL Megarollo Paquete,4.9
Papel Higiénico SUAVE Esencias Elegance Paquete 8un,SUAVE,S/ 27.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,8.0,un,Papel Higiénico SUAVE Esencias Elegance Paquete,27.9
Papel Higiénico SUAVE Cuidado Completo Doble Hoja Paquete 24un,SUAVE,S/ 26.70,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,24.0,un,Papel Higiénico SUAVE Cuidado Completo Doble Hoja Paquete,26.7
Papel Toalla NOVA Clásico Mega Rollo Paquete 2un,NOVA,S/ 7.20,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,2.0,un,Papel Toalla NOVA Clásico Mega Rollo Paquete,7.2
Papel Toalla SCOTT Multiusos 2 en 1 Paquete 2un,SUAVE,S/ 7.00,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,2.0,un,Papel Toalla SCOTT Multiusos 2 en 1 Paquete,7.0
Papel Toalla SCOTT Calorie Absorb 65 hojas Paquete 4un,SCOTT,S/ 12.40,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,4.0,un,Papel Toalla SCOTT Calorie Absorb 65 hojas Paquete,12.4
Papel Higiénico ELITE Ultra Doble Hoja Paquete 12un,ELITE,S/ 29.30,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,12.0,un,Papel Higiénico ELITE Ultra Doble Hoja Paquete,29.3
Papel Higiénico SUAVE Esencias Elegance Paquete 32un,SUAVE,S/ 36.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,32.0,un,Papel Higiénico SUAVE Esencias Elegance Paquete,36.9
Pasta Dental COLGATE Triple Acción Tubo 75ml Paquete 3un,COLGATE,S/ 16.80,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,75.0,ml,Pasta Dental COLGATE Triple Acción Tubo  Paquete,16.8
Pasta Dental Colgate Luminous White 2x75ml,COLGATE,S/ 20.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,75.0,ml,Pasta Dental Colgate Luminous White 2x,20.9
Pasta Dental COLGATE Triple Acción 3x100ml,COLGATE,S/ 19.40,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,100.0,ml,Pasta Dental COLGATE Triple Acción 3x,19.4
Papel Higiénico ELITE Premium Triple Hoja Paquete 24un,ELITE,S/ 36.50,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,24.0,un,Papel Higiénico ELITE Premium Triple Hoja Paquete,36.5
Papel Toalla NOVA Ultra Absorbente Paquete 2un,NOVA,S/ 7.50,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,2.0,un,Papel Toalla NOVA Ultra Absorbente Paquete,7.5
Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja 42g,DOÑA GUSTA,S/ 2.30,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,42.0,g,Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja,2.3
Papel Toalla NOVA Ultra Absorbente Paquete 6un,NOVA,S/ 19.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,6.0,un,Papel Toalla NOVA Ultra Absorbente Paquete,19.9
Pasta Dental COLGATE Total 12 Clean Mint Tubo 75ml Paquete 3un,COLGATE,S/ 27.10,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,75.0,ml,Pasta Dental COLGATE Total 12 Clean Mint Tubo  Paquete,27.1
Helado Bombones D'ONOFRIO Pote 18 un,D'ONOFRIO,S/ 13.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,18.0,un,Helado Bombones D'ONOFRIO Pote,13.9
Helado D'ONOFRIO Peziduri Chocolate Cremoso Pote 900ml,D'ONOFRIO,S/ 11.90,vivanda,PASTELES SALADOS,2024-12-06 11:18:23.407405,900.0,ml,Helado D'ONOFRIO Peziduri Chocolate Cremoso Pote,11.9
